trial_number,value,alpha,model,target,n_estimators,max_depth,min_samples_leaf,min_samples_split,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,C,gamma,epsilon,n_neighbors,weights
0,880.5315203697027,,XGBoost,日最高负荷,686.0,7.0,,,0.1768816500170467,0.602920387597627,0.8563744758273506,9.0,0.12866724000377983,0.00018749892600402978,,,,,
1,823.539863339235,,XGBoost,日最高负荷,758.0,5.0,,,0.027229053154993448,0.8730323164505113,0.8825144181108908,1.0,0.05258896597222223,0.003447234135020837,,,,,
2,824.6355669546947,,XGBoost,日最高负荷,291.0,11.0,,,0.041860000375045205,0.557584395287065,0.9381185680400267,2.0,0.060877352310950546,5.083447522714529e-05,,,,,
3,803.7821999364428,,XGBoost,日最高负荷,375.0,4.0,,,0.010967229071778618,0.8256106587947936,0.7835120066641077,8.0,0.00010289057256665853,0.0007611386110181863,,,,,
4,923.0980681590972,,XGBoost,日最高负荷,280.0,12.0,,,0.0659967460765572,0.9747529127811486,0.6816623493544854,1.0,4.135013894828919e-05,0.20421782436630745,,,,,
5,888.2785710817052,,XGBoost,日最高负荷,352.0,11.0,,,0.2802606119143792,0.58393057546544,0.781358825874715,5.0,0.010112673580162235,0.2895918946473731,,,,,
6,820.1157609212214,,XGBoost,日最高负荷,587.0,10.0,,,0.03607935879204055,0.8768602614362052,0.8233006916597789,3.0,0.19231359072601056,7.72504561517082e-05,,,,,
7,794.0076901226903,,XGBoost,日最高负荷,464.0,3.0,,,0.018023943492789542,0.7141459324312411,0.935670012511237,3.0,0.04060212326179036,0.019886365728930978,,,,,
8,802.7243216986111,,XGBoost,日最高负荷,217.0,11.0,,,0.019434422500224546,0.5046563383373704,0.9747528867951182,7.0,0.00014634008974729685,1.9261024780078276e-05,,,,,
9,818.2320083261743,,XGBoost,日最高负荷,588.0,3.0,,,0.029867126643296625,0.8518901579312095,0.6761791140756975,4.0,7.960747438595912e-05,1.050775860667374e-05,,,,,
10,857.1095432906122,,XGBoost,日最高负荷,100.0,8.0,,,0.11696198100912257,0.7053686503526037,0.5010395426457659,6.0,0.002401839555290767,0.023712126324552576,,,,,
11,844.8156838769505,,XGBoost,日最高负荷,155.0,7.0,,,0.01355886658060955,0.6991587004446691,0.9824706083096496,7.0,0.0015000826938700359,0.011002214189121423,,,,,
12,855.3363499845773,,XGBoost,日最高负荷,470.0,8.0,,,0.01849325344541541,0.5059473588730293,0.9995739943999226,10.0,0.9240959893016272,0.050239780465053355,,,,,
13,802.1259317212039,,XGBoost,日最高负荷,480.0,5.0,,,0.018670032673801688,0.6916398139903214,0.9275180666750912,5.0,1.0498732665216633e-05,0.002020236835935439,,,,,
14,783.2569739180145,,XGBoost,日最高负荷,473.0,5.0,,,0.05930272586671679,0.7072221591585556,0.9141822747975238,4.0,1.5845239790673556e-05,0.0018258635842308764,,,,,
15,824.1843326927334,,XGBoost,日最高负荷,482.0,3.0,,,0.06587334645311171,0.769310841417567,0.8990748601645985,3.0,0.001099173755979698,0.00043355474916278937,,,,,
16,843.0339752699401,,XGBoost,日最高负荷,551.0,5.0,,,0.06764526688314228,0.6504668999680465,0.7435264917411831,3.0,0.011430802206299794,0.9111795795039075,,,,,
17,804.5636781648037,,XGBoost,日最高负荷,365.0,4.0,,,0.11772375256598541,0.7727564382557423,0.84649474135972,5.0,0.00042111111693248334,0.005053063477370315,,,,,
18,862.9452388835707,,XGBoost,日最高负荷,652.0,6.0,,,0.04866205912299034,0.7333010252786357,0.5070850663370419,4.0,1.2346800421922387e-05,0.056175069309001575,,,,,
19,801.6550391308825,,XGBoost,日最高负荷,417.0,3.0,,,0.1078082988982022,0.6454299394741206,0.9219200640326876,2.0,0.011272984729603891,0.0009774013402008733,,,,,
20,808.7186964795856,,XGBoost,日最高负荷,546.0,4.0,,,0.2784106355514834,0.9324500227189573,0.5760537303268135,4.0,0.000549602074755694,0.012448683615041796,,,,,
21,799.0659120588103,,XGBoost,日最高负荷,446.0,3.0,,,0.10796953085609423,0.6329984515510462,0.9248140752218227,2.0,0.011046713253689841,0.0010842879439627285,,,,,
22,806.1007606379138,,XGBoost,日最高负荷,423.0,4.0,,,0.09546455559305411,0.6417555596319826,0.9350946400060335,2.0,0.8595044947686074,0.0003052635266102488,,,,,
23,803.0606410585797,,XGBoost,日最高负荷,510.0,3.0,,,0.08373340080835534,0.7727570158013446,0.865662260499469,3.0,0.005024989884600674,0.0013780573376172877,,,,,
24,837.9770540773449,,XGBoost,日最高负荷,417.0,6.0,,,0.18973050086253906,0.7403156321475952,0.9582762600835241,1.0,0.034282912675697795,0.006238113667201294,,,,,
25,841.910528434621,,XGBoost,日最高负荷,304.0,5.0,,,0.1610162191095183,0.6718812172653356,0.8112752585359717,2.0,0.22725390806564638,0.035063528307765185,,,,,
26,792.2746875440156,,XGBoost,日最高负荷,644.0,4.0,,,0.052451581529195,0.5973479473356259,0.8989392038833701,4.0,0.026317261805919926,0.0023971076480765216,,,,,
27,816.0864768460864,,XGBoost,日最高负荷,678.0,6.0,,,0.052976542397948516,0.5534529417774144,0.8914361999738181,6.0,0.00030614429117981713,0.013920173229333576,,,,,
28,809.2959171730162,,XGBoost,日最高负荷,777.0,4.0,,,0.024153180221696338,0.8141058876727088,0.7198161473988756,4.0,0.0329401246880432,0.13863068826980868,,,,,
29,814.506068236706,,XGBoost,日最高负荷,718.0,7.0,,,0.0329895469298146,0.5623611441630709,0.8523689984816485,6.0,0.003486417921517513,0.00016247763393170624,,,,,
30,787.3430053644094,,XGBoost,日最高负荷,609.0,6.0,,,0.014423877179575842,0.609594368366364,0.8251910753052223,5.0,0.33923397718900766,0.002736446599527706,,,,,
31,784.8770657575639,,XGBoost,日最高负荷,628.0,6.0,,,0.010087338960648482,0.6056762392308518,0.8271289258330111,5.0,0.33150090410524446,0.002598749678602863,,,,,
32,784.3958662956071,,XGBoost,日最高负荷,625.0,6.0,,,0.010871935875956402,0.6073251498967852,0.8183219548035786,5.0,0.3288090946728596,0.00301888503818416,,,,,
33,792.1443425255485,,XGBoost,日最高负荷,738.0,8.0,,,0.010183321764989558,0.6132848159010429,0.8036831752991658,5.0,0.4033028341744057,0.00408747048619921,,,,,
34,806.4713922914663,,XGBoost,日最高负荷,617.0,6.0,,,0.01352180650793287,0.5411776020694482,0.7534631172785343,6.0,0.1409801737866711,0.0006085348969904269,,,,,
35,787.2163310892207,,XGBoost,日最高负荷,700.0,7.0,,,0.013551740234716106,0.6113902971944531,0.851262320071174,5.0,0.38688267778853785,0.00019805536152091988,,,,,
36,786.062905010909,,XGBoost,日最高负荷,686.0,9.0,,,0.01222518737376587,0.6677972242329017,0.7730730009079001,7.0,0.08897465238502737,0.00017991608907829594,,,,,
37,796.0383882068239,,XGBoost,日最高负荷,786.0,9.0,,,0.011258695144347637,0.6716964690669149,0.6990961755424817,8.0,0.10974005257896252,9.129696638301884e-05,,,,,
38,813.3278786394241,,XGBoost,日最高负荷,539.0,9.0,,,0.022873010677840526,0.5701626720029731,0.7746554680764826,7.0,0.08576437890400475,5.449463772460852e-05,,,,,
39,825.8893390924983,,XGBoost,日最高负荷,672.0,12.0,,,0.011427539253312195,0.5354096415240915,0.6602227813275109,8.0,3.444520852884197e-05,0.006929300653532723,,,,,
40,827.4137937158753,,XGBoost,日最高负荷,741.0,10.0,,,0.01591825378348337,0.6779340571460052,0.6387231674890463,9.0,0.07419798529492222,3.0663084172286844e-05,,,,,
41,791.5720368397701,,XGBoost,日最高负荷,699.0,7.0,,,0.01287861159112964,0.6245252241502647,0.792325830810513,5.0,0.4728058567743117,0.00018187841956891301,,,,,
42,783.9269420595624,,XGBoost,日最高负荷,636.0,5.0,,,0.010266956153553566,0.5849922603073148,0.8372107296137914,7.0,0.5468797778039587,0.0003249869098121119,,,,,
43,814.0658457933156,,XGBoost,日最高负荷,581.0,5.0,,,0.010000739743621636,0.5929212475444482,0.8292632188092414,9.0,0.1751184085238207,0.0006119155872939413,,,,,
44,809.6452578888028,,XGBoost,日最高负荷,639.0,5.0,,,0.01622403277639489,0.5855383022114774,0.7602665373688834,7.0,0.6648975944398091,0.0016815883836363889,,,,,
45,794.379007585596,,XGBoost,日最高负荷,581.0,9.0,,,0.022766654545009903,0.732292345430453,0.8707254392290162,6.0,0.2203107891585793,0.00029634149393668153,,,,,
46,796.3324361253684,,XGBoost,日最高负荷,612.0,6.0,,,0.011972922175157776,0.5241597569357397,0.7262707124675439,7.0,0.5951949553694095,0.00013295948939958652,,,,,
47,818.7844113059258,,XGBoost,日最高负荷,513.0,10.0,,,0.01566593657743195,0.66313932895915,0.7832319385122196,9.0,0.020351637852374947,0.00044471050621879585,,,,,
48,815.5756310304649,,XGBoost,日最高负荷,753.0,5.0,,,0.020845535023436054,0.7083919975879082,0.831316266952242,8.0,0.0655147445880814,0.0007900495385183837,,,,,
49,849.4031708718038,,XGBoost,日最高负荷,331.0,8.0,,,0.027191851279113815,0.6539668868998425,0.8021177086135298,10.0,0.28905165136909255,0.00398415600494087,,,,,
0,1903.1678253794523,,SVR,日最高负荷,,,,,,,,,,,0.4073499496038175,0.005952311372503419,0.2907418404466727,,
1,1812.0270298135085,,SVR,日最高负荷,,,,,,,,,,,56.34771183442744,0.29775610046905415,0.35772368982293984,,
2,1901.090203126557,,SVR,日最高负荷,,,,,,,,,,,7.401501398930262,0.0003128596643889528,0.32819466785765483,,
3,1695.9447963625,,SVR,日最高负荷,,,,,,,,,,,8.10648488710898,0.013439347123454348,0.39794261334906855,,
4,1910.1585002340155,,SVR,日最高负荷,,,,,,,,,,,1.6567648961703376,0.9343236597660164,0.1561590757075837,,
5,1598.736545702278,,SVR,日最高负荷,,,,,,,,,,,14.656302654269254,0.009667490198539814,0.4438659201751249,,
6,1907.9962736361613,,SVR,日最高负荷,,,,,,,,,,,0.48101841788290933,0.1624903331243546,0.36347906799846436,,
7,1910.198301072602,,SVR,日最高负荷,,,,,,,,,,,1.2036091012869445,0.8662367900938919,0.12065494270196003,,
8,1324.0286145373684,,SVR,日最高负荷,,,,,,,,,,,43.8696445770336,0.02500703253395286,0.37438402687746314,,
9,1898.4404234355736,,SVR,日最高负荷,,,,,,,,,,,0.6543838766030332,0.05995736036250596,0.4512436313503679,,
10,1793.2837169992579,,SVR,日最高负荷,,,,,,,,,,,68.28579521510234,0.00040402560044192325,0.020128599231734712,,
11,1652.2405841664324,,SVR,日最高负荷,,,,,,,,,,,16.799500792677144,0.005082462545932163,0.49731869928127836,,
12,1489.4775368429234,,SVR,日最高负荷,,,,,,,,,,,19.17318133358104,0.023917689558878557,0.2628552433230991,,
13,1384.4684929137518,,SVR,日最高负荷,,,,,,,,,,,43.825746695012626,0.04860680161023601,0.23924557310752598,,
14,1531.6112431379952,,SVR,日最高负荷,,,,,,,,,,,95.90082554973972,0.0011874846844954967,0.2146039902978959,,
15,1908.2409727963561,,SVR,日最高负荷,,,,,,,,,,,0.11568941889425484,0.06055496247080864,0.2137317463032544,,
16,1698.614157305073,,SVR,日最高负荷,,,,,,,,,,,35.73539780067267,0.001584050968810893,0.07196051645097765,,
17,1805.8816585014683,,SVR,日最高负荷,,,,,,,,,,,4.134048930617091,0.0432144549701385,0.24467076792145487,,
18,1662.4907687288014,,SVR,日最高负荷,,,,,,,,,,,33.91038570589623,0.12458255073786029,0.1656906884747564,,
19,1605.7036990555046,,SVR,日最高负荷,,,,,,,,,,,37.288403363051565,0.00243299394112321,0.29863001234669656,,
20,1805.7637487287466,,SVR,日最高负荷,,,,,,,,,,,3.4675272387732954,0.02434840243899411,0.42330981626927855,,
21,1496.1044433484174,,SVR,日最高负荷,,,,,,,,,,,18.313035129975383,0.020104221936903248,0.26864021831448703,,
22,1447.1041159543156,,SVR,日最高负荷,,,,,,,,,,,24.959561323533727,0.029821480802985925,0.23606677423285471,,
23,1896.6696993849212,,SVR,日最高负荷,,,,,,,,,,,31.164413374419585,0.00010854714025068839,0.19857232251093304,,
24,1843.5534733996494,,SVR,日最高负荷,,,,,,,,,,,8.838185298151464,0.13026997657037906,0.32597906961054324,,
25,1779.9283569280221,,SVR,日最高负荷,,,,,,,,,,,97.91209205415858,0.33641707581270713,0.11458213104225952,,
26,1343.3418592301105,,SVR,日最高负荷,,,,,,,,,,,52.12816753144047,0.044371359361488685,0.37896565138170724,,
27,1458.6809040677153,,SVR,日最高负荷,,,,,,,,,,,52.45830555640742,0.0818077158677114,0.49891052997912766,,
28,1362.393639530834,,SVR,日最高负荷,,,,,,,,,,,51.885587463155275,0.005824075007968686,0.37632283735209276,,
29,1744.5468476876379,,SVR,日最高负荷,,,,,,,,,,,11.241015629580977,0.004538565324084636,0.3914318155890845,,
30,1263.7501400509816,,SVR,日最高负荷,,,,,,,,,,,72.87566300056234,0.009379005545779319,0.3091087708094694,,
31,1282.189972583573,,SVR,日最高负荷,,,,,,,,,,,69.06880596998715,0.008021284045884716,0.3302233268600211,,
32,1254.3348098295398,,SVR,日最高负荷,,,,,,,,,,,74.2360422988384,0.011232293696599914,0.3160763921702821,,
33,1248.0706685328523,,SVR,日最高负荷,,,,,,,,,,,76.32355246599293,0.011891701675528261,0.3305501022586839,,
34,1256.5589170853586,,SVR,日最高负荷,,,,,,,,,,,75.44437910819522,0.010031924298917132,0.33090668057163314,,
35,1344.8187014512498,,SVR,日最高负荷,,,,,,,,,,,90.97329998737055,0.0030771750008614976,0.30190712817469845,,
36,1442.3878424549373,,SVR,日最高负荷,,,,,,,,,,,25.35597261941133,0.012284411905796105,0.3322973479752655,,
37,1257.3965280812106,,SVR,日最高负荷,,,,,,,,,,,66.95676351056524,0.014573084644637952,0.2833938671562671,,
38,1257.679124798086,,SVR,日最高负荷,,,,,,,,,,,67.7100214984533,0.01360226350389757,0.2730043476791245,,
39,1829.7693272421868,,SVR,日最高负荷,,,,,,,,,,,22.955309583502245,0.0008525760885112117,0.3546197796047088,,
40,1325.003604243963,,SVR,日最高负荷,,,,,,,,,,,96.32130122716613,0.0033576682594085266,0.42399107153922505,,
41,1263.0110042132587,,SVR,日最高负荷,,,,,,,,,,,62.50655767827912,0.019042534422285394,0.28384596587364286,,
42,1265.4436974871187,,SVR,日最高负荷,,,,,,,,,,,67.45241240793068,0.011327975607078941,0.3530661502379743,,
43,1375.666283060111,,SVR,日最高负荷,,,,,,,,,,,42.16747053419286,0.007569847747724024,0.2733571825332831,,
44,1410.3343248731264,,SVR,日最高负荷,,,,,,,,,,,27.50263151345938,0.0161125691330703,0.31666562029353285,,
45,1609.1928853435293,,SVR,日最高负荷,,,,,,,,,,,12.278885160391814,0.032376180593183534,0.3386027246352043,,
46,1252.255820002534,,SVR,日最高负荷,,,,,,,,,,,69.97584800721106,0.014739963261677928,0.2599646164125204,,
47,1447.9534180936926,,SVR,日最高负荷,,,,,,,,,,,43.35097331928777,0.004398248118190909,0.25391379064453606,,
48,1257.256830880935,,SVR,日最高负荷,,,,,,,,,,,80.02501609598596,0.00856696448309334,0.4032763272807655,,
49,1388.7062887752727,,SVR,日最高负荷,,,,,,,,,,,99.26815390050871,0.0021674977923261743,0.4650760235525189,,
0,1076.5801891630333,,KNN,日最高负荷,,,,,,,,,,,,,,19.0,uniform
1,1029.788741014625,,KNN,日最高负荷,,,,,,,,,,,,,,14.0,distance
2,1069.0687852624048,,KNN,日最高负荷,,,,,,,,,,,,,,26.0,distance
3,1078.6097555715544,,KNN,日最高负荷,,,,,,,,,,,,,,20.0,uniform
4,1056.3761778958783,,KNN,日最高负荷,,,,,,,,,,,,,,16.0,uniform
5,1011.6635230455432,,KNN,日最高负荷,,,,,,,,,,,,,,8.0,distance
6,1048.0134138849971,,KNN,日最高负荷,,,,,,,,,,,,,,18.0,distance
7,1103.3328994189055,,KNN,日最高负荷,,,,,,,,,,,,,,28.0,uniform
8,1033.9139490568411,,KNN,日最高负荷,,,,,,,,,,,,,,16.0,distance
9,1073.8067411535505,,KNN,日最高负荷,,,,,,,,,,,,,,27.0,distance
10,1013.7454748969982,,KNN,日最高负荷,,,,,,,,,,,,,,3.0,distance
11,1013.7454748969982,,KNN,日最高负荷,,,,,,,,,,,,,,3.0,distance
12,995.6302211210741,,KNN,日最高负荷,,,,,,,,,,,,,,4.0,distance
13,1011.6635230455432,,KNN,日最高负荷,,,,,,,,,,,,,,8.0,distance
14,1017.4727414439585,,KNN,日最高负荷,,,,,,,,,,,,,,9.0,distance
15,1011.6635230455432,,KNN,日最高负荷,,,,,,,,,,,,,,8.0,distance
16,1027.654022229642,,KNN,日最高负荷,,,,,,,,,,,,,,12.0,distance
17,995.867797086209,,KNN,日最高负荷,,,,,,,,,,,,,,6.0,distance
18,997.792254540785,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,uniform
19,1023.7057622976995,,KNN,日最高负荷,,,,,,,,,,,,,,11.0,distance
20,986.6433119135469,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,distance
21,995.867797086209,,KNN,日最高负荷,,,,,,,,,,,,,,6.0,distance
22,986.6433119135469,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,distance
23,1013.7454748969982,,KNN,日最高负荷,,,,,,,,,,,,,,3.0,distance
24,986.6433119135469,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,distance
25,1023.7057622976995,,KNN,日最高负荷,,,,,,,,,,,,,,11.0,distance
26,1018.9464071083429,,KNN,日最高负荷,,,,,,,,,,,,,,7.0,uniform
27,1026.120575402341,,KNN,日最高负荷,,,,,,,,,,,,,,10.0,distance
28,986.6433119135469,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,distance
29,1010.617111434392,,KNN,日最高负荷,,,,,,,,,,,,,,6.0,uniform
30,1029.0648944245588,,KNN,日最高负荷,,,,,,,,,,,,,,13.0,distance
31,986.6433119135469,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,distance
32,986.6433119135469,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,distance
33,1017.4727414439585,,KNN,日最高负荷,,,,,,,,,,,,,,9.0,distance
34,1002.3136948815157,,KNN,日最高负荷,,,,,,,,,,,,,,7.0,distance
35,1064.5277189143028,,KNN,日最高负荷,,,,,,,,,,,,,,24.0,distance
36,1005.3575666773486,,KNN,日最高负荷,,,,,,,,,,,,,,4.0,uniform
37,1002.3136948815157,,KNN,日最高负荷,,,,,,,,,,,,,,7.0,distance
38,1017.4727414439585,,KNN,日最高负荷,,,,,,,,,,,,,,9.0,distance
39,1053.854064627056,,KNN,日最高负荷,,,,,,,,,,,,,,15.0,uniform
40,1061.422482904212,,KNN,日最高负荷,,,,,,,,,,,,,,22.0,distance
41,986.6433119135469,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,distance
42,995.6302211210741,,KNN,日最高负荷,,,,,,,,,,,,,,4.0,distance
43,1013.7454748969982,,KNN,日最高负荷,,,,,,,,,,,,,,3.0,distance
44,986.6433119135469,,KNN,日最高负荷,,,,,,,,,,,,,,5.0,distance
45,1002.3136948815157,,KNN,日最高负荷,,,,,,,,,,,,,,7.0,distance
46,995.6302211210741,,KNN,日最高负荷,,,,,,,,,,,,,,4.0,distance
47,1011.6635230455432,,KNN,日最高负荷,,,,,,,,,,,,,,8.0,distance
48,995.867797086209,,KNN,日最高负荷,,,,,,,,,,,,,,6.0,distance
49,1026.120575402341,,KNN,日最高负荷,,,,,,,,,,,,,,10.0,distance
0,464.1381640018073,37.26753930875873,Ridge,日最低负荷,,,,,,,,,,,,,,,
1,449.5317531637908,0.556962225934514,Ridge,日最低负荷,,,,,,,,,,,,,,,
2,462.1617885320181,32.81654726977677,Ridge,日最低负荷,,,,,,,,,,,,,,,
3,451.87880636875684,0.0188928083757169,Ridge,日最低负荷,,,,,,,,,,,,,,,
4,464.32826728709875,37.70248262781873,Ridge,日最低负荷,,,,,,,,,,,,,,,
5,468.3207737212844,47.08793660909111,Ridge,日最低负荷,,,,,,,,,,,,,,,
6,451.75035801331313,0.03973927023757894,Ridge,日最低负荷,,,,,,,,,,,,,,,
7,457.97415513122115,23.86209738839649,Ridge,日最低负荷,,,,,,,,,,,,,,,
8,450.21115242489094,0.3564421745952839,Ridge,日最低负荷,,,,,,,,,,,,,,,
9,462.6314394755819,33.86220222102999,Ridge,日最低负荷,,,,,,,,,,,,,,,
10,447.5868812467691,1.9919949424462364,Ridge,日最低负荷,,,,,,,,,,,,,,,
11,447.74956125889616,1.6940153266232514,Ridge,日最低负荷,,,,,,,,,,,,,,,
12,447.438652443786,2.7544680930827274,Ridge,日最低负荷,,,,,,,,,,,,,,,
13,447.58835870543345,3.768093238964253,Ridge,日最低负荷,,,,,,,,,,,,,,,
14,447.71049095090626,4.168308733682877,Ridge,日最低负荷,,,,,,,,,,,,,,,
15,451.1320751279345,0.15031200240017623,Ridge,日最低负荷,,,,,,,,,,,,,,,
16,449.49764256084813,7.89385514429237,Ridge,日最低负荷,,,,,,,,,,,,,,,
17,448.2849377351526,1.1586437023524994,Ridge,日最低负荷,,,,,,,,,,,,,,,
18,451.3695974263464,0.10567413301198866,Ridge,日最低负荷,,,,,,,,,,,,,,,
19,449.1001524304564,7.1605690721369415,Ridge,日最低负荷,,,,,,,,,,,,,,,
20,448.1856908687542,1.233619791851563,Ridge,日最低负荷,,,,,,,,,,,,,,,
21,447.50001283255733,3.3857510031933216,Ridge,日最低负荷,,,,,,,,,,,,,,,
22,452.14181131468973,12.634827034098262,Ridge,日最低负荷,,,,,,,,,,,,,,,
23,447.43861424533867,2.7954819596771685,Ridge,日最低负荷,,,,,,,,,,,,,,,
24,449.67847054881594,0.5089526654576761,Ridge,日最低负荷,,,,,,,,,,,,,,,
25,485.16266348341446,91.17406232991402,Ridge,日最低负荷,,,,,,,,,,,,,,,
26,447.48624256238327,3.3085391994659075,Ridge,日最低负荷,,,,,,,,,,,,,,,
27,453.34464004765033,14.832696314998305,Ridge,日最低负荷,,,,,,,,,,,,,,,
28,448.9703992892202,0.7740713172503536,Ridge,日最低负荷,,,,,,,,,,,,,,,
29,450.734540360669,0.2321113215050037,Ridge,日最低负荷,,,,,,,,,,,,,,,
30,447.4386169621509,2.7588945934391322,Ridge,日最低负荷,,,,,,,,,,,,,,,
31,447.43856471369236,2.768961502690699,Ridge,日最低负荷,,,,,,,,,,,,,,,
32,449.04065042827614,7.049043143244795,Ridge,日最低负荷,,,,,,,,,,,,,,,
33,447.5262683149935,2.157896448078857,Ridge,日最低负荷,,,,,,,,,,,,,,,
34,449.11692519450554,0.7113730028511946,Ridge,日最低负荷,,,,,,,,,,,,,,,
35,448.0804786460106,5.108789588303974,Ridge,日最低负荷,,,,,,,,,,,,,,,
36,452.91171714919074,14.035617377602998,Ridge,日最低负荷,,,,,,,,,,,,,,,
37,447.4840814915722,2.320306623707088,Ridge,日最低负荷,,,,,,,,,,,,,,,
38,448.36670807714194,1.1017910353432492,Ridge,日最低负荷,,,,,,,,,,,,,,,
39,450.2411409213305,0.3487159386300935,Ridge,日最低负荷,,,,,,,,,,,,,,,
40,450.4283313158065,9.568051217734256,Ridge,日最低负荷,,,,,,,,,,,,,,,
41,447.44930779200985,2.5480107895230875,Ridge,日最低负荷,,,,,,,,,,,,,,,
42,447.4754942234851,2.363129282412109,Ridge,日最低负荷,,,,,,,,,,,,,,,
43,448.16636758275735,5.300784945058961,Ridge,日最低负荷,,,,,,,,,,,,,,,
44,447.9352336902837,1.462869294011215,Ridge,日最低负荷,,,,,,,,,,,,,,,
45,451.92276801871384,0.011907426908948622,Ridge,日最低负荷,,,,,,,,,,,,,,,
46,447.45144026062763,2.527023705641783,Ridge,日最低负荷,,,,,,,,,,,,,,,
47,458.5839355003166,25.121932409372935,Ridge,日最低负荷,,,,,,,,,,,,,,,
48,449.07892083234424,0.7271643376075825,Ridge,日最低负荷,,,,,,,,,,,,,,,
49,448.0099521207133,4.945944905949152,Ridge,日最低负荷,,,,,,,,,,,,,,,
0,402.23703965182114,,RandomForest,日最低负荷,129.0,19.0,1.0,7.0,,,,,,,,,,,
1,396.0283741415729,,RandomForest,日最低负荷,275.0,25.0,5.0,18.0,,,,,,,,,,,
2,392.42627282432073,,RandomForest,日最低负荷,344.0,17.0,2.0,5.0,,,,,,,,,,,
3,396.95164752959505,,RandomForest,日最低负荷,497.0,11.0,5.0,19.0,,,,,,,,,,,
4,391.8967920663802,,RandomForest,日最低负荷,466.0,18.0,6.0,12.0,,,,,,,,,,,
5,397.3689006836756,,RandomForest,日最低负荷,283.0,30.0,1.0,19.0,,,,,,,,,,,
6,393.1027232605746,,RandomForest,日最低负荷,177.0,22.0,4.0,4.0,,,,,,,,,,,
7,395.66417937412604,,RandomForest,日最低负荷,286.0,18.0,1.0,6.0,,,,,,,,,,,
8,396.1836266208018,,RandomForest,日最低负荷,293.0,10.0,6.0,17.0,,,,,,,,,,,
9,396.3996970840487,,RandomForest,日最低负荷,171.0,11.0,5.0,15.0,,,,,,,,,,,
10,402.24009413765356,,RandomForest,日最低负荷,493.0,7.0,10.0,11.0,,,,,,,,,,,
11,396.6036634829862,,RandomForest,日最低负荷,409.0,16.0,8.0,11.0,,,,,,,,,,,
12,391.69497567947974,,RandomForest,日最低负荷,394.0,15.0,3.0,11.0,,,,,,,,,,,
13,390.6880653713799,,RandomForest,日最低负荷,419.0,13.0,3.0,11.0,,,,,,,,,,,
14,392.13550427513337,,RandomForest,日最低负荷,403.0,14.0,3.0,9.0,,,,,,,,,,,
15,404.6090075468548,,RandomForest,日最低负荷,409.0,5.0,3.0,15.0,,,,,,,,,,,
16,392.9856232780333,,RandomForest,日最低负荷,365.0,23.0,3.0,13.0,,,,,,,,,,,
17,394.6375618947318,,RandomForest,日最低负荷,342.0,14.0,7.0,2.0,,,,,,,,,,,
18,390.968113311495,,RandomForest,日最低负荷,446.0,8.0,4.0,9.0,,,,,,,,,,,
19,391.37617491158034,,RandomForest,日最低负荷,446.0,8.0,4.0,8.0,,,,,,,,,,,
20,404.29519044520913,,RandomForest,日最低负荷,444.0,5.0,9.0,9.0,,,,,,,,,,,
21,391.6333741261432,,RandomForest,日最低负荷,456.0,8.0,4.0,8.0,,,,,,,,,,,
22,390.32901336510895,,RandomForest,日最低负荷,437.0,9.0,4.0,9.0,,,,,,,,,,,
23,393.46300951014564,,RandomForest,日最低负荷,373.0,12.0,2.0,14.0,,,,,,,,,,,
24,393.18794150202683,,RandomForest,日最低负荷,433.0,8.0,2.0,10.0,,,,,,,,,,,
25,391.564209239995,,RandomForest,日最低负荷,314.0,13.0,4.0,13.0,,,,,,,,,,,
26,391.87202783382577,,RandomForest,日最低负荷,479.0,10.0,6.0,7.0,,,,,,,,,,,
27,394.9044775684916,,RandomForest,日最低负荷,428.0,6.0,4.0,3.0,,,,,,,,,,,
28,391.2532382845521,,RandomForest,日最低负荷,244.0,9.0,5.0,9.0,,,,,,,,,,,
29,393.6014674215873,,RandomForest,日最低负荷,387.0,11.0,2.0,6.0,,,,,,,,,,,
30,394.8015610424239,,RandomForest,日最低负荷,357.0,13.0,7.0,7.0,,,,,,,,,,,
31,391.41446287958735,,RandomForest,日最低负荷,248.0,9.0,5.0,9.0,,,,,,,,,,,
32,393.4198115703368,,RandomForest,日最低负荷,112.0,7.0,5.0,10.0,,,,,,,,,,,
33,394.2959483947661,,RandomForest,日最低负荷,217.0,9.0,3.0,10.0,,,,,,,,,,,
34,391.24154914214745,,RandomForest,日最低负荷,325.0,12.0,6.0,12.0,,,,,,,,,,,
35,393.8445566021594,,RandomForest,日最低负荷,314.0,16.0,7.0,12.0,,,,,,,,,,,
36,394.4567422296897,,RandomForest,日最低负荷,337.0,12.0,6.0,16.0,,,,,,,,,,,
37,393.9920125674459,,RandomForest,日最低负荷,477.0,21.0,1.0,12.0,,,,,,,,,,,
38,390.9527290542619,,RandomForest,日最低负荷,417.0,19.0,4.0,13.0,,,,,,,,,,,
